Date,Adj Close,Close,High,Low,Open,Volume
2024-03-06,396.01171875,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100.0
2024-03-07,402.9551696777344,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500.0
2024-03-08,400.079345703125,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,18002200.0
2024-03-11,398.40496826171875,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800.0
2024-03-12,409.0023498535156,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000.0
2024-03-13,408.8250732421875,415.1000061035156,418.17999267578125,411.45001220703125,418.1000061035156,17115900.0
2024-03-14,418.7920837402344,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300.0
2024-03-15,410.1251220703125,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45079900.0
2024-03-18,411.0115661621094,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000.0
2024-03-19,415.0396728515625,421.4100036621094,421.6700134277344,415.54998779296875,417.8299865722656,19837900.0
2024-03-20,418.80194091796875,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100.0
2024-03-21,422.87933349609375,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200.0
2024-03-22,422.2588806152344,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17648500.0
2024-03-25,416.4677734375,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500.0
2024-03-26,415.27606201171875,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600.0
2024-03-27,415.0593566894531,421.42999267578125,424.45001220703125,419.010009765625,424.44000244140625,16705000.0
2024-03-28,414.360107421875,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200.0
2024-04-01,418.15191650390625,424.57000732421875,427.8900146484375,422.2200012207031,423.95001220703125,16316000.0
2024-04-02,415.06927490234375,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000.0
2024-04-03,414.09417724609375,420.45001220703125,423.260009765625,419.0899963378906,419.7300109863281,16502300.0
2024-04-04,411.56304931640625,417.8800048828125,428.6700134277344,417.57000732421875,424.989990234375,19370900.0
2024-04-05,419.0875549316406,425.5199890136719,426.510009765625,418.32000732421875,420.010009765625,16554800.0
2024-04-08,418.171630859375,424.5899963378906,427.2799987792969,423.29998779296875,425.1700134277344,14272400.0
2024-04-09,419.8360900878906,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12496900.0
2024-04-10,416.8616943359375,423.260009765625,424.0299987792969,419.70001220703125,422.19000244140625,16216600.0
2024-04-11,421.4610595703125,427.92999267578125,429.3699951171875,422.3599853515625,425.82000732421875,17966400.0
2024-04-12,415.52227783203125,421.8999938964844,425.17999267578125,419.7699890136719,424.04998779296875,19253800.0
2024-04-15,407.38714599609375,413.6400146484375,426.82000732421875,413.42999267578125,426.6000061035156,20273500.0
2024-04-16,408.31292724609375,414.5799865722656,418.3999938964844,413.7300109863281,414.57000732421875,16765600.0
2024-04-17,405.6143798828125,411.8399963378906,418.8800048828125,410.3299865722656,417.25,15855500.0
2024-04-18,398.1587829589844,404.2699890136719,411.8900146484375,403.95001220703125,410.6300048828125,21029900.0
2024-04-19,393.0866394042969,399.1199951171875,405.4800109863281,397.7699890136719,404.0299987792969,30565800.0
2024-04-22,394.8987731933594,400.9599914550781,402.8500061035156,395.75,400.0799865722656,20286900.0
2024-04-23,401.4089660644531,407.57000732421875,408.20001220703125,403.05999755859375,404.239990234375,15734500.0
2024-04-24,402.8763427734375,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300.0
2024-04-25,393.0078430175781,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500.0
2024-04-26,400.17779541015625,406.32000732421875,413.0,405.760009765625,412.1700134277344,29694700.0
2024-04-29,396.1693115234375,402.25,406.32000732421875,399.19000244140625,405.25,19582100.0
2024-04-30,383.4446105957031,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400.0
2024-05-01,388.9698486328125,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500.0
2024-05-02,391.825927734375,397.8399963378906,399.92999267578125,394.6499938964844,397.6600036621094,17709400.0
2024-05-03,400.5126647949219,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700.0
2024-05-06,407.2886047363281,413.5400085449219,413.92999267578125,406.3699951171875,408.760009765625,16996600.0
2024-05-07,403.1521301269531,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200.0
2024-05-08,404.3340148925781,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300.0
2024-05-09,406.08709716796875,412.32000732421875,412.7200012207031,409.1000061035156,410.57000732421875,14689700.0
2024-05-10,408.4704895019531,414.739990234375,415.3800048828125,411.79998779296875,412.94000244140625,13402300.0
2024-05-13,407.4659118652344,413.7200012207031,418.3500061035156,410.82000732421875,418.010009765625,15440200.0
2024-05-14,410.2629699707031,416.55999755859375,417.489990234375,411.54998779296875,412.0199890136719,15109300.0
2024-05-15,417.4360046386719,423.0799865722656,423.80999755859375,417.2699890136719,417.8999938964844,22239500.0
2024-05-16,415.3738708496094,420.989990234375,425.4200134277344,420.3500061035156,421.79998779296875,17530100.0
2024-05-17,414.60430908203125,420.2099914550781,422.9200134277344,418.0299987792969,422.5400085449219,15352200.0
2024-05-20,419.6658935546875,425.3399963378906,426.7699890136719,419.989990234375,420.2099914550781,16272100.0
2024-05-21,423.3164978027344,429.0400085449219,432.9700012207031,424.8500061035156,426.8299865722656,21453300.0
2024-05-22,424.7767639160156,430.5199890136719,432.4100036621094,427.1300048828125,430.0899963378906,18073700.0
2024-05-23,421.3037414550781,427.0,433.6000061035156,425.4200134277344,432.9700012207031,17211700.0
2024-05-24,424.4216003417969,430.1600036621094,431.05999755859375,424.4100036621094,427.19000244140625,11855300.0
2024-05-28,424.5794372558594,430.32000732421875,430.82000732421875,426.6000061035156,429.6300048828125,15718000.0
2024-05-29,423.4447937011719,429.1700134277344,430.94000244140625,425.69000244140625,425.69000244140625,15517100.0
2024-05-30,409.1382141113281,414.6700134277344,424.29998779296875,414.239990234375,424.29998779296875,28394500.0
2024-05-31,409.5920715332031,415.1300048828125,416.75,404.510009765625,416.75,47995300.0
2024-06-03,408.0035095214844,413.5199890136719,416.42999267578125,408.9200134277344,415.5299987792969,17484700.0
2024-06-04,410.51953125,416.07000732421875,416.44000244140625,409.67999267578125,412.42999267578125,14348900.0
2024-06-05,418.3536376953125,424.010009765625,424.0799865722656,416.29998779296875,417.80999755859375,16988000.0
2024-06-06,418.8567810058594,424.5199890136719,425.30999755859375,420.5799865722656,424.010009765625,14861300.0
2024-06-07,418.1957702636719,423.8500061035156,426.2799987792969,423.0,426.20001220703125,13621700.0
2024-06-10,422.162109375,427.8699951171875,428.0799865722656,423.8900146484375,424.70001220703125,13982900.0
2024-06-11,426.907958984375,432.67999267578125,432.82000732421875,425.25,425.4800109863281,14551100.0
2024-06-12,435.1761779785156,441.05999755859375,443.3999938964844,433.25,435.32000732421875,22366200.0
2024-06-13,435.6892395019531,441.5799865722656,443.3900146484375,439.3699951171875,440.8500061035156,15960600.0
2024-06-14,436.666015625,442.57000732421875,443.1400146484375,436.7200012207031,438.2799987792969,13582000.0
2024-06-17,442.38861083984375,448.3699951171875,450.94000244140625,440.7200012207031,442.5899963378906,20790000.0
2024-06-18,440.3857116699219,446.3399963378906,450.1400146484375,444.8900146484375,449.7099914550781,17112500.0
2024-06-20,439.7542419433594,445.70001220703125,446.5299987792969,441.2699890136719,446.29998779296875,19877400.0
2024-06-21,443.7798767089844,449.7799987792969,450.5799865722656,446.510009765625,447.3800048828125,34187100.0
2024-06-24,441.697998046875,447.6700134277344,452.75,446.4100036621094,449.79998779296875,15913700.0
2024-06-25,444.9342346191406,450.95001220703125,451.4200134277344,446.75,448.25,16413400.0
2024-06-26,446.1280517578125,452.1600036621094,453.6000061035156,448.19000244140625,449.0,16507000.0
2024-06-27,446.80889892578125,452.8500061035156,456.1700134277344,451.7699890136719,452.17999267578125,14806300.0
2024-06-28,440.9875793457031,446.95001220703125,455.3800048828125,446.4100036621094,453.07000732421875,28362300.0
2024-07-01,450.6370849609375,456.7300109863281,457.3699951171875,445.6600036621094,448.6600036621094,17662800.0
2024-07-02,453.153076171875,459.2799987792969,459.5899963378906,453.1099853515625,453.20001220703125,13979800.0
2024-07-03,454.62322998046875,460.7699890136719,461.0199890136719,457.8800048828125,458.19000244140625,9932800.0
2024-07-05,461.3226013183594,467.55999755859375,468.3500061035156,458.9700012207031,459.6099853515625,16000300.0
2024-07-08,460.0202331542969,466.239990234375,467.70001220703125,464.4599914550781,466.54998779296875,12962300.0
2024-07-09,453.4096374511719,459.5400085449219,467.3299865722656,458.0,467.0,17207200.0
2024-07-10,460.0301513671875,466.25,466.4599914550781,458.8599853515625,461.2200012207031,18196100.0
2024-07-11,448.6342468261719,454.70001220703125,464.7799987792969,451.54998779296875,462.9800109863281,23111200.0
2024-07-12,447.49951171875,453.54998779296875,456.3599853515625,450.6499938964844,454.3299865722656,16324300.0
2024-07-15,447.9040832519531,453.9599914550781,457.260009765625,451.42999267578125,453.29998779296875,14429400.0
2024-07-16,443.5233154296875,449.5199890136719,454.29998779296875,446.6600036621094,454.2200012207031,17175700.0
2024-07-17,437.60333251953125,443.5199890136719,444.8500061035156,439.17999267578125,442.5899963378906,21778000.0
2024-07-18,434.4953308105469,440.3699951171875,444.6499938964844,434.3999938964844,444.3399963378906,20794800.0
2024-07-19,431.27880859375,437.1099853515625,441.1400146484375,432.0,433.1000061035156,20940400.0
2024-07-22,437.03106689453125,442.94000244140625,444.6000061035156,438.9100036621094,441.7900085449219,15808800.0
2024-07-23,438.9156494140625,444.8500061035156,448.3900146484375,443.1000061035156,443.8999938964844,13107100.0
2024-07-24,423.1783752441406,428.8999938964844,441.4800109863281,427.5899963378906,440.45001220703125,26805800.0
2024-07-25,412.8184814453125,418.3999938964844,429.79998779296875,417.510009765625,428.79998779296875,29943800.0
2024-07-26,419.5968017578125,425.2699890136719,428.9200134277344,417.2699890136719,418.20001220703125,23583800.0
2024-07-29,421.0373229980469,426.7300109863281,432.1499938964844,424.70001220703125,431.5799865722656,15125800.0
2024-07-30,417.27813720703125,422.9200134277344,429.04998779296875,417.3599853515625,427.7200012207031,32687600.0
2024-07-31,412.76910400390625,418.3500061035156,421.7799987792969,412.2099914550781,420.5,42891400.0
2024-08-01,411.545654296875,417.1099853515625,427.4599914550781,413.0899963378906,420.7900085449219,30296400.0
2024-08-02,403.0406494140625,408.489990234375,415.0,404.3399963378906,412.489990234375,29437900.0
2024-08-05,389.8785705566406,395.1499938964844,401.0400085449219,385.5799865722656,389.1700134277344,40709200.0
2024-08-06,394.2790832519531,399.6099853515625,405.6700134277344,398.5,400.0,24946500.0
2024-08-07,393.1148376464844,398.42999267578125,410.0799865722656,397.4700012207031,408.6400146484375,20650900.0
2024-08-08,397.3179931640625,402.69000244140625,405.8599853515625,399.94000244140625,402.44000244140625,20203000.0
2024-08-09,400.6036071777344,406.0199890136719,408.04998779296875,402.260009765625,404.0299987792969,19276700.0
2024-08-12,401.383056640625,406.80999755859375,408.760009765625,404.239990234375,407.05999755859375,16762900.0
2024-08-13,408.4870300292969,414.010009765625,414.95001220703125,409.57000732421875,409.5899963378906,19414300.0
2024-08-14,411.2989807128906,416.8599853515625,417.7200012207031,412.45001220703125,414.79998779296875,18267000.0
2024-08-15,416.1621398925781,421.0299987792969,421.1099853515625,417.6600036621094,419.79998779296875,20752100.0
2024-08-16,413.6316833496094,418.4700012207031,421.3399963378906,417.29998779296875,420.6000061035156,22775600.0
2024-08-19,416.6563415527344,421.5299987792969,421.75,416.4599914550781,418.9599914550781,15234000.0
2024-08-20,419.8885192871094,424.79998779296875,425.8599853515625,421.6400146484375,421.70001220703125,16387600.0
2024-08-21,419.23614501953125,424.1400146484375,426.3999938964844,421.7200012207031,424.0799865722656,16067300.0
2024-08-22,410.74542236328125,415.54998779296875,426.7900085449219,414.6099853515625,424.3599853515625,19361900.0
2024-08-23,411.9710998535156,416.7900085449219,419.260009765625,412.0899963378906,416.9800109863281,18493800.0
2024-08-26,408.7092590332031,413.489990234375,417.2799987792969,411.3399963378906,416.3699951171875,13152800.0
2024-08-27,409.0552062988281,413.8399963378906,414.3599853515625,410.25,412.8599853515625,13492900.0
2024-08-28,405.8526916503906,410.6000061035156,415.0,407.30999755859375,414.8800048828125,14882700.0
2024-08-29,408.3435363769531,413.1199951171875,422.04998779296875,410.6000061035156,414.94000244140625,17045200.0
2024-08-30,412.3171081542969,417.1400146484375,417.489990234375,412.1300048828125,415.6000061035156,24308300.0
2024-09-03,404.7060852050781,409.44000244140625,419.8800048828125,407.0299987792969,417.9100036621094,20313600.0
2024-09-04,404.17236328125,408.8999938964844,411.239990234375,404.3699951171875,405.9100036621094,15135800.0
2024-09-05,403.6682434082031,408.3900146484375,413.1000061035156,406.1300048828125,407.6199951171875,14195500.0
2024-09-06,397.0556335449219,401.70001220703125,410.6499938964844,400.79998779296875,409.05999755859375,19609500.0
2024-09-09,401.02911376953125,405.7200012207031,408.6499938964844,402.1499938964844,407.239990234375,15295100.0
2024-09-10,409.4111328125,414.20001220703125,416.3299865722656,407.70001220703125,408.20001220703125,19594300.0
2024-09-11,418.1488952636719,423.0400085449219,423.989990234375,409.5799865722656,415.5,19266900.0
2024-09-12,422.0630798339844,427.0,427.3699951171875,419.75,423.30999755859375,17395700.0
2024-09-13,425.6116027832031,430.5899963378906,431.8299865722656,425.4599914550781,425.8299865722656,15874600.0
2024-09-16,426.3529052734375,431.3399963378906,433.5299987792969,428.2200012207031,430.6000061035156,13834700.0
2024-09-17,430.11883544921875,435.1499938964844,441.8500061035156,432.2699890136719,440.2300109863281,18874200.0
2024-09-18,425.8290710449219,430.80999755859375,436.0299987792969,430.4100036621094,435.0,18898000.0
2024-09-19,433.6179504394531,438.69000244140625,441.5,436.8999938964844,441.2300109863281,21706600.0
2024-09-20,430.2374572753906,435.2699890136719,439.239990234375,434.2200012207031,437.2200012207031,55167100.0
2024-09-23,428.4978332519531,433.510009765625,436.4599914550781,430.3900146484375,434.2799987792969,15128900.0
2024-09-24,424.2080078125,429.1700134277344,433.3500061035156,426.1000061035156,433.0,17015800.0
2024-09-25,427.1139831542969,432.1099853515625,433.1199951171875,428.57000732421875,429.8299865722656,13396400.0
2024-09-26,426.3232421875,431.30999755859375,435.29998779296875,429.1300048828125,435.0899963378906,14492000.0
2024-09-27,423.0712585449219,428.0199890136719,431.8500061035156,427.4700012207031,431.5199890136719,14896100.0
2024-09-30,425.32489013671875,430.29998779296875,430.4200134277344,425.3699951171875,428.2099914550781,16807300.0
2024-10-01,415.8260803222656,420.69000244140625,428.4800109863281,418.80999755859375,428.45001220703125,19092900.0
2024-10-02,412.30718994140625,417.1300048828125,422.82000732421875,416.7099914550781,422.5799865722656,16582300.0
2024-10-03,411.72406005859375,416.5400085449219,419.54998779296875,414.2900085449219,417.6300048828125,13686400.0
2024-10-04,411.24957275390625,416.05999755859375,419.75,414.9700012207031,418.239990234375,19169700.0
2024-10-07,404.8049621582031,409.5400085449219,417.1099853515625,409.0,416.0,20919800.0
2024-10-08,409.9151611328125,414.7099914550781,415.6600036621094,408.1700134277344,410.8999938964844,19229300.0
2024-10-09,412.6333923339844,417.4599914550781,420.3800048828125,414.29998779296875,415.8599853515625,14974300.0
2024-10-10,411.0320739746094,415.8399963378906,417.3500061035156,413.1499938964844,415.2300109863281,13848400.0
2024-10-11,411.5065612792969,416.32000732421875,417.1300048828125,413.25,416.1400146484375,14144900.0
2024-10-14,414.2939147949219,419.1400146484375,424.0400085449219,417.5199890136719,417.7699890136719,16653100.0
2024-10-15,413.8985900878906,418.739990234375,422.4800109863281,415.260009765625,422.17999267578125,18900200.0
2024-10-16,411.3088684082031,416.1199951171875,416.3599853515625,410.4800109863281,415.1700134277344,15508900.0
2024-10-17,411.9019775390625,416.7200012207031,422.5,415.5899963378906,422.3599853515625,14820000.0
2024-10-18,413.3253173828125,418.1600036621094,419.6499938964844,416.260009765625,417.1400146484375,17145300.0
2024-10-21,413.9381103515625,418.7799987792969,418.9599914550781,413.75,416.1199951171875,14206100.0
2024-10-22,422.5672607421875,427.510009765625,430.5799865722656,418.0400085449219,418.489990234375,25482200.0
2024-10-23,419.69085693359375,424.6000061035156,431.0799865722656,422.5299987792969,430.8599853515625,19654400.0
2024-10-24,419.8193664550781,424.7300109863281,425.9800109863281,422.3999938964844,425.3299865722656,13581600.0
2024-10-25,423.19976806640625,428.1499938964844,432.5199890136719,426.57000732421875,426.760009765625,16899100.0
2024-10-28,421.6578063964844,426.5899963378906,431.94000244140625,426.29998779296875,431.6600036621094,14882400.0
2024-10-29,426.95587158203125,431.95001220703125,433.1700134277344,425.79998779296875,428.0,17644100.0
2024-10-30,427.5291442871094,432.5299987792969,438.5,432.1000061035156,437.44000244140625,29749100.0
2024-10-31,401.6518249511719,406.3500061035156,416.1600036621094,406.29998779296875,415.3599853515625,53971000.0
2024-11-01,405.6253356933594,410.3699951171875,415.5,407.5,409.010009765625,24230400.0
2024-11-04,403.7374267578125,408.4599914550781,410.4200134277344,405.57000732421875,409.79998779296875,19672300.0
2024-11-05,406.7027587890625,411.4599914550781,414.8999938964844,408.0799865722656,408.3699951171875,17626000.0
2024-11-06,415.3218994140625,420.17999267578125,420.45001220703125,410.5199890136719,412.4200134277344,26681800.0
2024-11-07,420.51123046875,425.42999267578125,426.8500061035156,419.8800048828125,421.2799987792969,19901800.0
2024-11-08,417.6546630859375,422.5400085449219,426.5,421.7799987792969,425.32000732421875,16891400.0
2024-11-11,413.17706298828125,418.010009765625,424.80999755859375,416.0,422.5199890136719,24503300.0
2024-11-12,418.1390075683594,423.0299987792969,424.44000244140625,417.20001220703125,418.25,19401200.0
2024-11-13,420.28387451171875,425.20001220703125,429.3299865722656,418.2099914550781,421.6400146484375,21502200.0
2024-11-14,421.9543762207031,426.8900146484375,428.1700134277344,420.0,425.0,30246900.0
2024-11-15,410.2018127441406,415.0,422.79998779296875,413.6400146484375,419.82000732421875,28247600.0
2024-11-18,410.9530334472656,415.760009765625,418.3999938964844,412.1000061035156,414.8699951171875,24727000.0
2024-11-19,412.9595642089844,417.7900085449219,417.94000244140625,411.54998779296875,413.1099853515625,18133500.0
2024-11-20,410.6861572265625,415.489990234375,417.2900085449219,410.5799865722656,416.8699951171875,19191700.0
2024-11-21,408.913330078125,412.8699951171875,419.7799987792969,410.2900085449219,419.5,20780200.0
2024-11-22,413.00372314453125,417.0,417.3999938964844,411.05999755859375,411.3699951171875,24814600.0
2024-11-25,414.7765808105469,418.7900085449219,421.0799865722656,414.8500061035156,418.3800048828125,27691100.0
2024-11-26,423.888427734375,427.989990234375,429.0400085449219,418.8500061035156,419.5899963378906,23458900.0
2024-11-27,418.9363098144531,422.989990234375,427.2300109863281,422.0199890136719,425.1099853515625,18332400.0
2024-11-29,419.4018249511719,423.4599914550781,424.8800048828125,417.79998779296875,420.0899963378906,16271900.0
2024-12-02,426.8497619628906,430.9800109863281,433.0,421.30999755859375,421.57000732421875,20207200.0
2024-12-03,427.0676574707031,431.20001220703125,432.4700012207031,427.739990234375,429.8399963378906,18302000.0
2024-12-04,433.2280578613281,437.4200134277344,439.6700134277344,432.6300048828125,433.0299987792969,26009400.0
2024-12-05,438.3782043457031,442.6199951171875,444.6600036621094,436.1700134277344,437.9200134277344,21697800.0
2024-12-06,439.3191223144531,443.57000732421875,446.1000061035156,441.7699890136719,442.29998779296875,18821000.0
2024-12-09,441.74560546875,446.0199890136719,448.3299865722656,440.5,442.6000061035156,19144400.0
2024-12-10,439.0813903808594,443.3299865722656,449.6199951171875,441.6000061035156,444.3900146484375,18469500.0
2024-12-11,444.6871643066406,448.989990234375,450.3500061035156,444.04998779296875,444.04998779296875,19200200.0
2024-12-12,445.2516784667969,449.55999755859375,456.1600036621094,449.1099853515625,449.1099853515625,20834800.0
2024-12-13,442.983642578125,447.2699890136719,451.42999267578125,445.5799865722656,448.44000244140625,20177800.0
2024-12-16,447.2622985839844,451.5899963378906,452.17999267578125,445.2799987792969,447.2699890136719,23598800.0
2024-12-17,450.104736328125,454.4599914550781,455.2900085449219,449.57000732421875,451.010009765625,22733500.0
2024-12-18,433.1983337402344,437.3900146484375,452.6499938964844,437.0199890136719,451.32000732421875,24444500.0
2024-12-19,432.8417663574219,437.0299987792969,443.17999267578125,436.32000732421875,441.6199951171875,22963700.0
2024-12-20,432.41595458984375,436.6000061035156,443.739990234375,428.6300048828125,433.1099853515625,64263700.0
2024-12-23,431.0788269042969,435.25,437.6499938964844,432.8299865722656,436.739990234375,19152500.0
2024-12-24,435.1197204589844,439.3299865722656,439.6000061035156,434.19000244140625,434.6499938964844,7164500.0
2024-12-26,433.91143798828125,438.1099853515625,440.94000244140625,436.6300048828125,439.0799865722656,8194200.0
2024-12-27,426.4040832519531,430.5299987792969,435.2200012207031,426.3500061035156,434.6000061035156,18117700.0
2024-12-30,420.7586975097656,424.8299865722656,427.54998779296875,421.8999938964844,426.05999755859375,13158700.0
2024-12-31,417.46063232421875,421.5,426.7300109863281,420.6600036621094,426.1000061035156,13246500.0
2025-01-02,414.568603515625,418.5799865722656,426.07000732421875,414.8500061035156,425.5299987792969,16896500.0
2025-01-03,419.29290771484375,423.3500061035156,424.0299987792969,419.5400085449219,421.0799865722656,16662900.0
2025-01-06,423.7497253417969,427.8500061035156,434.32000732421875,425.4800109863281,428.0,20573600.0
2025-01-07,418.3222961425781,422.3699951171875,430.6499938964844,420.79998779296875,429.0,18139100.0
2025-01-08,420.4913330078125,424.55999755859375,426.9700012207031,421.5400085449219,423.4599914550781,15054600.0
2025-01-10,414.93505859375,418.95001220703125,424.7099914550781,415.0199890136719,424.6300048828125,20201100.0
2025-01-13,413.19195556640625,417.19000244140625,418.5,412.2900085449219,415.239990234375,17604800.0
2025-01-14,411.6864929199219,415.6700134277344,419.739990234375,410.7200012207031,417.80999755859375,16935900.0
2025-01-15,422.2245178222656,426.30999755859375,428.1499938964844,418.2699890136719,419.1300048828125,19637800.0
2025-01-16,420.5110778808594,424.5799865722656,429.489990234375,424.3900146484375,428.70001220703125,15300000.0
2025-01-17,424.91845703125,429.0299987792969,434.4800109863281,428.1700134277344,434.0899963378906,26197500.0
2025-01-21,424.3935241699219,428.5,430.8999938964844,425.6000061035156,430.20001220703125,26085700.0
2025-01-22,441.92388916015625,446.20001220703125,447.2699890136719,436.0,437.55999755859375,27803800.0
2025-01-23,442.42901611328125,446.7099914550781,446.75,441.5,442.0,18389300.0
2025-01-24,439.80438232421875,444.05999755859375,446.6499938964844,441.3999938964844,445.1600036621094,15549500.0
2025-01-27,430.39544677734375,434.55999755859375,435.20001220703125,423.5,424.010009765625,35647800.0
2025-01-28,442.91436767578125,447.20001220703125,448.3800048828125,431.3800048828125,434.6000061035156,23491700.0
2025-01-29,438.0910339355469,442.3299865722656,446.8800048828125,440.3999938964844,446.69000244140625,23581400.0
2025-01-30,411.0129699707031,414.989990234375,422.8599853515625,413.1600036621094,418.7699890136719,54586300.0
